Order ID,Order Date,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Profit
CA-2018-107671,11-09-2015,Customer_212,West,California,Houston,Technology,Phones,459.95,3,179.47
CA-2015-107672,13-07-2015,Customer_321,South,Illinois,Houston,Office Supplies,Storage,513.25,3,-34.9
CA-2016-107673,24-04-2018,Customer_211,Central,Illinois,Miami,Office Supplies,Binders,68.4,8,-88.15
CA-2017-107674,08-12-2017,Customer_209,West,California,Houston,Office Supplies,Paper,196.64,1,158.23
CA-2018-107675,20-02-2016,Customer_111,Central,Texas,Houston,Technology,Copiers,417.94,6,221.85
CA-2015-107676,08-03-2018,Customer_115,South,Florida,Miami,Office Supplies,Paper,677.3,9,-21.19
CA-2016-107677,05-03-2016,Customer_31,West,New York,Miami,Technology,Copiers,674.04,9,-17.12
CA-2017-107678,26-05-2016,Customer_483,Central,California,Houston,Technology,Accessories,491.82,3,-31.83
CA-2018-107679,14-08-2015,Customer_20,South,Texas,New York City,Furniture,Bookcases,648.92,7,115.04
CA-2015-107680,21-07-2017,Customer_107,Central,Illinois,Chicago,Furniture,Chairs,732.18,6,-28.87
CA-2016-107681,03-03-2016,Customer_414,Central,Illinois,New York City,Furniture,Tables,786.42,3,-10.0
CA-2017-107682,11-06-2015,Customer_229,West,New York,Miami,Office Supplies,Binders,96.31,10,39.13
CA-2018-107683,14-06-2018,Customer_229,East,Illinois,Miami,Furniture,Chairs,927.52,5,75.27
CA-2015-107684,18-04-2016,Customer_275,West,New York,Miami,Office Supplies,Storage,809.06,3,148.96
CA-2016-107685,01-11-2017,Customer_295,Central,Texas,Miami,Technology,Phones,287.31,1,215.3
CA-2017-107686,29-08-2016,Customer_226,West,California,Miami,Furniture,Chairs,632.8,1,191.55
CA-2018-107687,18-07-2015,Customer_273,South,Illinois,Los Angeles,Furniture,Bookcases,44.94,4,170.78
CA-2015-107688,01-05-2018,Customer_71,West,Florida,New York City,Office Supplies,Paper,928.63,3,-0.47
CA-2016-107689,30-03-2017,Customer_188,South,Texas,Houston,Furniture,Bookcases,644.68,9,108.16
CA-2017-107690,01-11-2016,Customer_410,South,Texas,Miami,Office Supplies,Storage,358.36,1,262.25
CA-2018-107691,28-03-2018,Customer_41,West,Texas,Houston,Technology,Accessories,67.14,5,-4.63
CA-2015-107692,17-03-2016,Customer_386,South,Florida,Miami,Technology,Accessories,70.76,2,232.45
CA-2016-107693,14-03-2018,Customer_8,South,New York,Los Angeles,Furniture,Tables,934.31,3,16.87
CA-2017-107694,01-12-2016,Customer_48,West,Florida,Los Angeles,Office Supplies,Storage,630.76,1,96.57
CA-2018-107695,09-07-2015,Customer_99,Central,New York,Miami,Furniture,Tables,717.19,7,57.08
CA-2015-107696,16-06-2015,Customer_492,South,Texas,Houston,Technology,Copiers,331.84,2,-30.92
CA-2016-107697,14-03-2016,Customer_340,Central,California,Miami,Technology,Phones,242.5,3,287.27
CA-2017-107698,23-01-2019,Customer_176,East,New York,Miami,Office Supplies,Storage,716.21,5,127.76
CA-2018-107699,07-07-2018,Customer_248,West,Florida,Miami,Office Supplies,Storage,743.81,3,-81.37
CA-2015-107700,07-06-2016,Customer_399,West,Florida,Chicago,Technology,Phones,375.22,1,204.59
CA-2016-107701,01-08-2018,Customer_409,South,Texas,New York City,Furniture,Chairs,461.69,4,-65.85
CA-2017-107702,24-02-2017,Customer_117,East,California,Houston,Technology,Copiers,245.74,6,-76.92
CA-2018-107703,03-06-2015,Customer_359,Central,Florida,New York City,Furniture,Tables,523.25,8,251.15
CA-2015-107704,11-11-2016,Customer_78,South,Illinois,Los Angeles,Furniture,Tables,908.28,6,194.22
CA-2016-107705,05-10-2017,Customer_277,East,New York,Los Angeles,Technology,Phones,946.24,10,64.19
CA-2017-107706,23-02-2015,Customer_128,Central,New York,Chicago,Furniture,Chairs,674.59,7,-86.94
CA-2018-107707,25-09-2015,Customer_103,Central,California,Houston,Office Supplies,Paper,859.87,4,57.21
CA-2015-107708,17-03-2015,Customer_145,Central,New York,New York City,Technology,Accessories,474.31,6,90.49
CA-2016-107709,04-12-2018,Customer_131,Central,California,Chicago,Office Supplies,Storage,154.72,2,78.92
CA-2017-107710,28-01-2019,Customer_265,West,California,New York City,Office Supplies,Storage,483.46,2,12.8
CA-2018-107711,20-06-2016,Customer_421,Central,Florida,Chicago,Office Supplies,Binders,92.19,1,5.08
CA-2015-107712,20-02-2018,Customer_128,Central,New York,Miami,Office Supplies,Paper,908.9,8,-41.95
CA-2016-107713,13-05-2017,Customer_147,East,California,Chicago,Furniture,Tables,828.58,3,123.28
CA-2017-107714,01-04-2015,Customer_246,South,Texas,Chicago,Office Supplies,Storage,314.81,1,225.84
CA-2018-107715,13-09-2015,Customer_403,South,California,Los Angeles,Office Supplies,Binders,524.19,4,35.16
CA-2015-107716,23-01-2018,Customer_438,East,Florida,Houston,Technology,Accessories,699.53,5,-78.7
CA-2016-107717,01-02-2016,Customer_410,Central,Texas,New York City,Technology,Accessories,851.67,1,-84.38
CA-2017-107718,13-01-2017,Customer_91,South,Texas,Chicago,Office Supplies,Storage,322.38,7,67.89
CA-2018-107719,13-12-2017,Customer_363,East,Illinois,Houston,Office Supplies,Paper,187.07,5,230.47
CA-2015-107720,08-04-2018,Customer_218,East,Illinois,New York City,Office Supplies,Binders,364.04,10,-33.77
CA-2016-107721,04-05-2015,Customer_117,South,California,Los Angeles,Technology,Phones,200.05,2,75.12
CA-2017-107722,17-08-2016,Customer_391,South,California,New York City,Office Supplies,Binders,951.65,1,204.04
CA-2018-107723,25-10-2018,Customer_60,West,New York,Miami,Office Supplies,Binders,205.25,6,156.78
CA-2015-107724,15-04-2016,Customer_169,West,Florida,New York City,Technology,Phones,51.92,9,-19.13
CA-2016-107725,23-10-2015,Customer_465,East,Texas,Houston,Furniture,Tables,48.84,9,228.58
CA-2017-107726,05-03-2016,Customer_56,East,Texas,Los Angeles,Office Supplies,Storage,272.94,2,260.5
CA-2018-107727,21-02-2015,Customer_33,East,California,Miami,Furniture,Chairs,704.32,1,-97.23
CA-2015-107728,13-09-2018,Customer_241,West,New York,Los Angeles,Technology,Phones,374.22,7,21.38
CA-2016-107729,08-11-2016,Customer_334,East,New York,Miami,Office Supplies,Binders,851.07,2,70.65
CA-2017-107730,10-04-2015,Customer_107,West,Florida,Chicago,Office Supplies,Paper,853.29,7,151.71
CA-2018-107731,07-11-2016,Customer_174,East,Texas,Miami,Technology,Phones,15.42,3,-95.33
CA-2015-107732,04-07-2016,Customer_388,South,New York,Houston,Technology,Copiers,17.51,4,-27.72
CA-2016-107733,21-11-2015,Customer_20,South,New York,New York City,Technology,Phones,152.06,5,7.62
CA-2017-107734,04-05-2018,Customer_226,South,Florida,Miami,Furniture,Chairs,401.56,8,119.27
CA-2018-107735,03-02-2019,Customer_190,East,Texas,Miami,Office Supplies,Binders,948.44,5,48.96
CA-2015-107736,17-02-2015,Customer_405,East,Illinois,Los Angeles,Technology,Accessories,524.33,10,148.96
CA-2016-107737,13-11-2018,Customer_321,Central,Illinois,Chicago,Furniture,Chairs,607.12,1,226.93
CA-2017-107738,23-06-2015,Customer_385,South,Florida,Miami,Furniture,Bookcases,676.18,9,16.84
CA-2018-107739,31-01-2015,Customer_245,West,New York,Chicago,Technology,Phones,226.05,5,190.45
CA-2015-107740,24-05-2015,Customer_466,South,Texas,Chicago,Office Supplies,Storage,727.04,8,206.32
CA-2016-107741,23-08-2016,Customer_350,West,California,Houston,Office Supplies,Paper,598.47,2,52.08
CA-2017-107742,11-12-2016,Customer_217,East,New York,Chicago,Furniture,Tables,336.32,5,-30.85
CA-2018-107743,17-11-2016,Customer_47,Central,New York,Los Angeles,Technology,Phones,116.69,5,193.16
CA-2015-107744,26-01-2018,Customer_255,East,Florida,Los Angeles,Technology,Phones,886.12,6,172.68
CA-2016-107745,26-01-2016,Customer_135,West,California,New York City,Furniture,Tables,10.64,9,271.93
CA-2017-107746,02-04-2017,Customer_52,West,Texas,Chicago,Technology,Copiers,980.87,5,26.91
CA-2018-107747,06-03-2016,Customer_31,West,Texas,New York City,Furniture,Chairs,302.37,6,96.88
CA-2015-107748,14-10-2018,Customer_420,West,California,Chicago,Office Supplies,Storage,167.97,7,143.33
CA-2016-107749,13-06-2018,Customer_162,Central,New York,Chicago,Office Supplies,Storage,305.86,3,59.94
CA-2017-107750,07-02-2017,Customer_494,Central,New York,Houston,Office Supplies,Paper,103.6,4,275.45
CA-2018-107751,21-03-2017,Customer_391,East,California,Houston,Furniture,Chairs,932.97,9,46.63
CA-2015-107752,07-05-2016,Customer_190,West,California,New York City,Technology,Accessories,470.91,5,213.89
CA-2016-107753,09-01-2018,Customer_477,South,California,Miami,Office Supplies,Storage,451.24,1,-0.43
CA-2017-107754,23-03-2015,Customer_328,East,New York,Chicago,Office Supplies,Storage,569.66,4,28.82
CA-2018-107755,09-03-2018,Customer_294,South,New York,Houston,Office Supplies,Binders,520.34,10,118.56
CA-2015-107756,09-12-2016,Customer_10,Central,Illinois,Chicago,Technology,Phones,690.19,4,247.62
CA-2016-107757,25-03-2017,Customer_33,Central,California,New York City,Furniture,Tables,558.98,1,275.37
CA-2017-107758,13-09-2015,Customer_346,Central,Florida,New York City,Office Supplies,Binders,895.97,2,169.02
CA-2018-107759,06-11-2018,Customer_186,East,Illinois,New York City,Office Supplies,Binders,867.9,2,81.67
CA-2015-107760,14-08-2018,Customer_429,Central,California,Miami,Furniture,Chairs,172.41,4,-9.08
CA-2016-107761,15-09-2015,Customer_259,South,Texas,Chicago,Office Supplies,Binders,154.04,2,116.76
CA-2017-107762,23-10-2015,Customer_481,East,Florida,Miami,Technology,Copiers,561.76,8,-79.49
CA-2018-107763,26-03-2017,Customer_90,Central,Illinois,Chicago,Furniture,Tables,821.09,5,137.24
CA-2015-107764,29-03-2015,Customer_469,West,Texas,Houston,Office Supplies,Binders,885.76,3,-78.79
CA-2016-107765,08-03-2018,Customer_93,West,Illinois,Miami,Office Supplies,Binders,504.96,4,-3.17
CA-2017-107766,29-03-2015,Customer_325,East,Texas,Chicago,Technology,Phones,365.53,1,261.8
CA-2018-107767,03-02-2015,Customer_70,East,Florida,Chicago,Office Supplies,Paper,488.79,4,-11.8
CA-2015-107768,11-11-2018,Customer_150,Central,Texas,Los Angeles,Technology,Accessories,528.86,10,3.05
CA-2016-107769,05-05-2018,Customer_406,East,California,Houston,Technology,Copiers,771.47,2,223.02
CA-2017-107770,17-01-2017,Customer_274,East,Illinois,Chicago,Furniture,Bookcases,421.13,9,236.23
CA-2018-107771,05-06-2018,Customer_285,Central,California,Miami,Furniture,Tables,387.9,8,138.5
CA-2015-107772,10-09-2017,Customer_478,West,New York,Houston,Furniture,Bookcases,684.42,3,284.74
CA-2016-107773,03-07-2018,Customer_82,Central,Illinois,Miami,Office Supplies,Binders,272.35,8,0.41
CA-2017-107774,31-12-2015,Customer_161,South,Illinois,New York City,Furniture,Chairs,896.46,2,71.3
CA-2018-107775,29-06-2016,Customer_56,East,Illinois,Los Angeles,Technology,Copiers,802.65,6,114.72
CA-2015-107776,31-07-2016,Customer_396,South,Texas,Los Angeles,Office Supplies,Paper,954.58,4,106.82
CA-2016-107777,14-12-2017,Customer_70,West,Florida,Chicago,Furniture,Tables,217.03,7,215.03
CA-2017-107778,12-02-2018,Customer_298,South,Illinois,Chicago,Technology,Phones,635.79,5,-74.5
CA-2018-107779,02-12-2015,Customer_469,Central,Texas,Miami,Furniture,Tables,558.28,8,55.04
CA-2015-107780,03-03-2016,Customer_161,East,Illinois,New York City,Furniture,Tables,982.64,9,217.15
CA-2016-107781,22-01-2018,Customer_216,East,Illinois,Chicago,Furniture,Bookcases,671.69,2,57.28
CA-2017-107782,24-03-2016,Customer_378,South,Illinois,Chicago,Office Supplies,Storage,199.37,8,200.02
CA-2018-107783,18-01-2019,Customer_142,West,California,New York City,Technology,Copiers,756.36,2,200.03
CA-2015-107784,25-11-2015,Customer_405,South,New York,Los Angeles,Furniture,Bookcases,796.27,4,-58.5
CA-2016-107785,28-04-2017,Customer_229,South,Florida,Houston,Office Supplies,Paper,705.16,10,1.31
CA-2017-107786,11-12-2015,Customer_402,West,Illinois,Houston,Furniture,Tables,410.42,1,123.95
CA-2018-107787,22-11-2016,Customer_28,South,California,Miami,Technology,Copiers,527.72,8,-3.0
CA-2015-107788,03-10-2015,Customer_196,East,California,Houston,Office Supplies,Paper,453.72,7,294.61
CA-2016-107789,15-09-2017,Customer_378,West,Illinois,Houston,Furniture,Chairs,879.1,7,257.57
CA-2017-107790,28-08-2015,Customer_480,South,California,Houston,Office Supplies,Paper,457.54,9,204.01
CA-2018-107791,09-08-2016,Customer_214,West,Texas,Los Angeles,Furniture,Tables,219.39,2,15.14
CA-2015-107792,29-06-2016,Customer_197,West,New York,Chicago,Office Supplies,Storage,907.09,3,-76.7
CA-2016-107793,01-10-2018,Customer_33,East,Illinois,Los Angeles,Technology,Accessories,953.23,4,160.43
CA-2017-107794,01-06-2018,Customer_214,South,California,Chicago,Technology,Copiers,511.59,3,-87.18
CA-2018-107795,29-05-2016,Customer_88,South,Illinois,Houston,Office Supplies,Storage,753.65,7,221.98
CA-2015-107796,30-05-2018,Customer_466,South,New York,Miami,Technology,Accessories,663.21,7,-50.18
CA-2016-107797,17-06-2016,Customer_134,West,Texas,Houston,Office Supplies,Storage,223.45,8,-46.27
CA-2017-107798,18-06-2016,Customer_87,West,California,Los Angeles,Technology,Accessories,11.24,5,-18.34
CA-2018-107799,31-08-2015,Customer_295,East,New York,Los Angeles,Technology,Copiers,956.51,1,123.11
CA-2015-107800,25-12-2015,Customer_223,Central,Florida,New York City,Office Supplies,Paper,558.76,9,40.11
CA-2016-107801,06-02-2015,Customer_351,East,Florida,Los Angeles,Furniture,Bookcases,119.57,6,272.56
CA-2017-107802,01-04-2016,Customer_291,East,Texas,Houston,Furniture,Tables,583.72,5,-19.98
CA-2018-107803,11-01-2017,Customer_465,West,Texas,Houston,Technology,Copiers,234.33,2,-2.91
CA-2015-107804,03-01-2015,Customer_206,South,Texas,Los Angeles,Technology,Phones,653.49,5,222.62
CA-2016-107805,07-09-2018,Customer_59,Central,California,New York City,Furniture,Chairs,750.82,9,115.05
CA-2017-107806,04-10-2015,Customer_114,West,Texas,Houston,Furniture,Bookcases,394.02,6,108.79
CA-2018-107807,03-04-2015,Customer_111,East,Texas,Chicago,Furniture,Bookcases,143.14,3,-32.44
CA-2015-107808,04-02-2015,Customer_222,East,Illinois,Miami,Office Supplies,Binders,858.59,6,63.53
CA-2016-107809,06-08-2016,Customer_176,East,Texas,New York City,Technology,Copiers,801.03,10,262.49
CA-2017-107810,31-05-2016,Customer_407,South,California,New York City,Technology,Accessories,709.12,5,285.59
CA-2018-107811,05-08-2017,Customer_500,East,Texas,Miami,Furniture,Bookcases,693.54,7,83.8
CA-2015-107812,07-02-2016,Customer_369,East,Illinois,Miami,Furniture,Tables,717.64,5,67.27
CA-2016-107813,26-02-2015,Customer_178,South,Florida,New York City,Technology,Accessories,149.36,10,6.98
CA-2017-107814,03-07-2016,Customer_23,East,New York,Chicago,Technology,Accessories,166.1,4,29.9
CA-2018-107815,18-02-2017,Customer_473,Central,Texas,Los Angeles,Furniture,Bookcases,639.75,6,292.12
CA-2015-107816,04-06-2018,Customer_126,Central,Illinois,Chicago,Office Supplies,Storage,713.85,6,-92.03
CA-2016-107817,22-07-2017,Customer_337,Central,Florida,Miami,Technology,Accessories,575.36,10,143.73
CA-2017-107818,12-03-2016,Customer_313,Central,Texas,Chicago,Furniture,Bookcases,585.82,2,6.77
CA-2018-107819,29-10-2015,Customer_238,West,New York,Chicago,Technology,Accessories,186.63,6,73.14
CA-2015-107820,10-07-2017,Customer_453,Central,California,New York City,Technology,Phones,532.61,1,66.39
CA-2016-107821,20-02-2018,Customer_139,East,Illinois,Houston,Office Supplies,Binders,778.38,10,282.79
CA-2017-107822,29-01-2015,Customer_169,South,Florida,Los Angeles,Technology,Phones,771.44,1,155.38
CA-2018-107823,19-06-2016,Customer_19,Central,California,Chicago,Technology,Copiers,944.93,2,-25.64
CA-2015-107824,05-06-2016,Customer_280,South,California,Miami,Furniture,Bookcases,100.91,1,124.8
CA-2016-107825,23-01-2019,Customer_454,East,Florida,Houston,Office Supplies,Storage,223.22,3,23.88
CA-2017-107826,30-09-2016,Customer_99,West,California,Miami,Furniture,Chairs,891.61,1,130.84
CA-2018-107827,14-04-2015,Customer_444,East,Florida,Miami,Technology,Accessories,281.06,5,30.76
CA-2015-107828,30-06-2018,Customer_268,West,California,Los Angeles,Furniture,Chairs,162.31,3,187.34
CA-2016-107829,09-11-2015,Customer_311,West,Texas,Miami,Furniture,Bookcases,150.37,10,192.5
CA-2017-107830,22-03-2015,Customer_434,Central,Florida,Los Angeles,Office Supplies,Paper,540.78,10,254.64
CA-2018-107831,02-08-2016,Customer_373,South,Texas,Chicago,Office Supplies,Binders,725.75,3,-35.6
CA-2015-107832,04-01-2018,Customer_5,Central,Illinois,Los Angeles,Office Supplies,Storage,457.81,6,142.95
CA-2016-107833,09-05-2016,Customer_35,West,Florida,Miami,Office Supplies,Binders,834.95,1,22.74
CA-2017-107834,20-04-2015,Customer_490,East,Florida,Los Angeles,Office Supplies,Paper,500.68,3,223.53
CA-2018-107835,21-09-2015,Customer_88,East,Illinois,Chicago,Technology,Phones,97.36,4,185.65
CA-2015-107836,06-12-2017,Customer_443,West,California,Houston,Technology,Accessories,479.76,6,163.43
CA-2016-107837,14-01-2015,Customer_331,Central,New York,Houston,Office Supplies,Paper,105.86,8,101.36
CA-2017-107838,15-09-2015,Customer_242,South,Texas,New York City,Technology,Phones,593.32,4,207.09
CA-2018-107839,07-01-2016,Customer_326,South,Illinois,Los Angeles,Office Supplies,Paper,961.09,8,119.22
CA-2015-107840,05-10-2015,Customer_427,East,Illinois,Houston,Office Supplies,Paper,684.82,2,241.95
CA-2016-107841,19-04-2018,Customer_4,East,New York,New York City,Furniture,Chairs,106.43,6,81.82
CA-2017-107842,28-06-2018,Customer_268,Central,California,New York City,Technology,Accessories,289.03,3,-85.94
CA-2018-107843,25-09-2015,Customer_186,West,California,Los Angeles,Technology,Copiers,743.49,3,1.81
CA-2015-107844,28-09-2016,Customer_97,East,California,Chicago,Office Supplies,Storage,842.89,2,62.33
CA-2016-107845,30-10-2018,Customer_493,Central,Texas,New York City,Office Supplies,Paper,15.78,8,-4.99
CA-2017-107846,29-09-2015,Customer_93,South,Florida,Los Angeles,Furniture,Tables,465.81,7,56.07
CA-2018-107847,16-02-2016,Customer_410,Central,New York,Miami,Furniture,Chairs,731.3,9,152.07
CA-2015-107848,09-11-2015,Customer_294,Central,California,Los Angeles,Furniture,Bookcases,807.78,2,91.59
CA-2016-107849,07-06-2015,Customer_199,South,Texas,Chicago,Office Supplies,Storage,104.0,8,109.46
CA-2017-107850,29-08-2017,Customer_486,South,Illinois,Chicago,Furniture,Tables,75.65,4,213.53
CA-2018-107851,11-07-2018,Customer_164,South,New York,New York City,Office Supplies,Binders,269.0,6,127.93
CA-2015-107852,28-12-2018,Customer_76,Central,Florida,New York City,Technology,Phones,504.45,2,144.94
CA-2016-107853,21-03-2017,Customer_260,West,New York,Houston,Furniture,Bookcases,132.07,4,267.27
CA-2017-107854,24-10-2017,Customer_473,Central,Florida,Houston,Office Supplies,Paper,216.59,10,-75.0
CA-2018-107855,15-11-2017,Customer_333,West,New York,Houston,Technology,Phones,493.04,1,144.58
CA-2015-107856,05-08-2017,Customer_23,Central,Texas,Houston,Technology,Copiers,563.49,6,-95.88
CA-2016-107857,01-10-2017,Customer_239,West,California,Miami,Office Supplies,Storage,492.05,9,168.19
CA-2017-107858,29-04-2018,Customer_232,West,New York,New York City,Technology,Phones,499.73,9,195.28
CA-2018-107859,07-05-2016,Customer_204,South,Illinois,Chicago,Furniture,Tables,249.82,3,268.88
CA-2015-107860,01-03-2017,Customer_477,East,California,Houston,Technology,Accessories,361.39,3,-12.36
CA-2016-107861,02-04-2018,Customer_18,South,New York,Chicago,Technology,Phones,778.13,7,298.71
CA-2017-107862,18-11-2017,Customer_376,Central,Florida,Chicago,Office Supplies,Storage,421.99,6,69.39
CA-2018-107863,23-09-2018,Customer_410,Central,Florida,Houston,Technology,Copiers,977.81,1,43.18
CA-2015-107864,06-04-2016,Customer_93,West,California,Chicago,Office Supplies,Paper,999.32,6,206.69
CA-2016-107865,02-01-2016,Customer_265,South,New York,New York City,Office Supplies,Storage,835.91,7,210.26
CA-2017-107866,05-02-2019,Customer_101,East,New York,New York City,Furniture,Chairs,950.15,3,-77.99
CA-2018-107867,28-08-2018,Customer_431,South,Texas,Chicago,Office Supplies,Storage,696.31,10,21.98
CA-2015-107868,24-07-2015,Customer_40,South,New York,Los Angeles,Office Supplies,Paper,698.99,7,54.22
CA-2016-107869,24-01-2018,Customer_125,West,Florida,Miami,Technology,Accessories,163.66,8,-74.52
CA-2017-107870,25-01-2016,Customer_291,Central,Illinois,Los Angeles,Office Supplies,Binders,552.22,10,243.4
CA-2018-107871,12-05-2016,Customer_240,East,California,Los Angeles,Furniture,Chairs,216.37,6,258.82
CA-2015-107872,13-01-2018,Customer_128,Central,California,New York City,Furniture,Tables,225.92,4,2.83
CA-2016-107873,30-04-2016,Customer_12,South,Texas,Houston,Furniture,Tables,643.55,6,-86.17
CA-2017-107874,03-12-2016,Customer_151,South,Illinois,Miami,Furniture,Chairs,978.41,5,-11.11
CA-2018-107875,25-10-2016,Customer_155,West,California,Houston,Furniture,Bookcases,59.31,4,214.83
CA-2015-107876,08-09-2015,Customer_202,West,Texas,New York City,Furniture,Bookcases,989.45,8,-3.13
CA-2016-107877,06-10-2018,Customer_444,West,New York,Chicago,Technology,Copiers,355.09,4,225.86
CA-2017-107878,01-11-2018,Customer_407,East,California,Miami,Office Supplies,Paper,552.66,7,-51.23
CA-2018-107879,20-07-2018,Customer_74,East,Texas,Chicago,Furniture,Tables,965.08,5,-18.13
CA-2015-107880,18-04-2018,Customer_256,South,California,New York City,Technology,Accessories,807.12,4,140.88
CA-2016-107881,28-09-2017,Customer_30,West,Texas,Houston,Technology,Phones,451.54,7,206.2
CA-2017-107882,20-07-2017,Customer_397,West,Texas,New York City,Technology,Accessories,107.18,7,107.85
CA-2018-107883,05-12-2015,Customer_258,East,Florida,Miami,Technology,Copiers,193.41,5,184.49
CA-2015-107884,27-07-2015,Customer_232,Central,Texas,New York City,Furniture,Tables,440.4,7,-20.13
CA-2016-107885,17-10-2018,Customer_487,West,Florida,New York City,Office Supplies,Paper,566.21,6,231.47
CA-2017-107886,31-08-2016,Customer_220,West,Texas,Houston,Technology,Accessories,195.99,5,52.16
CA-2018-107887,14-08-2018,Customer_445,East,New York,Miami,Furniture,Bookcases,152.6,10,161.65
CA-2015-107888,27-11-2017,Customer_496,Central,Illinois,Chicago,Furniture,Bookcases,270.64,2,127.66
CA-2016-107889,24-12-2017,Customer_457,West,Illinois,Houston,Office Supplies,Paper,465.4,10,204.64
CA-2017-107890,14-07-2017,Customer_368,South,Florida,Miami,Technology,Phones,489.03,6,109.79
CA-2018-107891,13-05-2017,Customer_305,East,Illinois,Miami,Office Supplies,Binders,96.37,7,-11.86
CA-2015-107892,23-11-2017,Customer_28,West,New York,New York City,Technology,Accessories,83.64,10,86.78
CA-2016-107893,17-11-2017,Customer_87,Central,Texas,Los Angeles,Technology,Phones,838.52,4,138.65
CA-2017-107894,04-12-2017,Customer_363,South,New York,Houston,Furniture,Bookcases,438.49,5,40.67
CA-2018-107895,02-10-2018,Customer_387,East,Florida,New York City,Technology,Phones,165.56,6,105.07
CA-2015-107896,05-09-2015,Customer_130,West,Illinois,Houston,Technology,Phones,137.43,9,238.7
CA-2016-107897,28-07-2018,Customer_257,Central,Texas,New York City,Technology,Copiers,533.53,10,58.36
CA-2017-107898,09-05-2017,Customer_87,Central,New York,Los Angeles,Office Supplies,Binders,569.47,8,290.76
CA-2018-107899,08-06-2017,Customer_493,West,Florida,Chicago,Office Supplies,Storage,942.54,7,-37.28
CA-2015-107900,27-02-2017,Customer_137,Central,California,Houston,Furniture,Tables,594.92,7,-42.99
CA-2016-107901,09-01-2018,Customer_352,South,Texas,Chicago,Furniture,Tables,565.88,2,266.46
CA-2017-107902,25-06-2016,Customer_261,Central,New York,Chicago,Furniture,Bookcases,912.92,7,188.61
CA-2018-107903,09-07-2017,Customer_470,Central,California,Miami,Furniture,Tables,769.51,1,85.95
CA-2015-107904,06-05-2017,Customer_491,South,Florida,Miami,Furniture,Tables,882.51,9,234.68
CA-2016-107905,07-04-2016,Customer_66,West,New York,Houston,Office Supplies,Binders,485.48,4,-88.78
CA-2017-107906,17-01-2016,Customer_454,West,New York,New York City,Office Supplies,Paper,315.18,6,192.07
CA-2018-107907,19-03-2017,Customer_115,Central,New York,Los Angeles,Office Supplies,Paper,307.52,3,181.41
CA-2015-107908,08-09-2018,Customer_233,West,New York,Chicago,Technology,Accessories,820.1,3,47.17
CA-2016-107909,24-11-2016,Customer_380,East,Texas,Chicago,Technology,Accessories,69.33,10,153.56
CA-2017-107910,16-08-2016,Customer_8,Central,Illinois,Miami,Furniture,Chairs,679.61,7,130.46
CA-2018-107911,16-03-2018,Customer_82,East,Illinois,Miami,Technology,Copiers,530.44,8,125.5
CA-2015-107912,22-11-2016,Customer_407,Central,New York,New York City,Furniture,Tables,18.57,10,-10.8
CA-2016-107913,27-10-2015,Customer_196,West,Illinois,Los Angeles,Office Supplies,Storage,955.58,9,132.4
CA-2017-107914,08-03-2018,Customer_125,East,Texas,Houston,Technology,Accessories,163.45,9,258.72
CA-2018-107915,24-07-2018,Customer_41,Central,Illinois,New York City,Furniture,Bookcases,934.93,8,283.09
CA-2015-107916,08-05-2015,Customer_292,South,Illinois,Los Angeles,Office Supplies,Storage,638.5,10,142.51
CA-2016-107917,11-01-2016,Customer_157,Central,New York,Miami,Office Supplies,Storage,752.65,5,6.57
CA-2017-107918,03-11-2016,Customer_208,East,California,New York City,Office Supplies,Paper,362.57,4,228.55
CA-2018-107919,01-03-2015,Customer_313,East,California,Miami,Office Supplies,Paper,54.61,9,169.49
CA-2015-107920,15-04-2018,Customer_236,South,Florida,Houston,Furniture,Chairs,156.07,4,243.33
CA-2016-107921,11-06-2016,Customer_488,Central,Illinois,New York City,Furniture,Bookcases,609.01,2,150.95
CA-2017-107922,04-08-2016,Customer_410,East,Texas,Los Angeles,Office Supplies,Paper,500.56,7,239.19
CA-2018-107923,02-03-2016,Customer_10,West,New York,Houston,Technology,Copiers,118.84,9,80.23
CA-2015-107924,26-10-2018,Customer_70,East,Texas,Chicago,Technology,Copiers,931.21,6,255.29
CA-2016-107925,17-04-2016,Customer_400,Central,Illinois,Houston,Office Supplies,Storage,450.24,7,294.69
CA-2017-107926,28-09-2017,Customer_441,West,California,New York City,Furniture,Chairs,966.95,8,54.97
CA-2018-107927,25-04-2018,Customer_26,East,Illinois,Miami,Furniture,Tables,803.78,2,253.14
CA-2015-107928,21-09-2015,Customer_382,South,Texas,New York City,Office Supplies,Binders,528.83,10,39.27
CA-2016-107929,31-03-2015,Customer_490,South,California,Los Angeles,Office Supplies,Binders,673.99,6,-28.58
CA-2017-107930,03-11-2017,Customer_130,Central,Florida,Los Angeles,Technology,Phones,159.0,5,-15.03
CA-2018-107931,04-09-2016,Customer_271,East,Texas,New York City,Office Supplies,Storage,828.14,10,295.63
CA-2015-107932,12-01-2016,Customer_338,South,Illinois,Los Angeles,Furniture,Tables,202.37,1,-19.34
CA-2016-107933,03-07-2018,Customer_367,West,Illinois,Chicago,Office Supplies,Paper,675.58,4,280.69
CA-2017-107934,26-07-2016,Customer_13,South,Illinois,Miami,Furniture,Chairs,308.34,2,-79.18
