Order_ID,Category,Region,Segment,Sales,Profit,Discount,Quantity,Customer_Rating,Delivery_Time_Days,Marketing_Spend,Competitor_Price_Index
105942,Category_19,North-East,Enterprise,556.57,86.52,0.34,15,1.4,3,650.65,0.84
105943,Category_15,West,Government,428.41,40.76,0.09,2,1.9,8,1474.73,0.87
105944,Category_24,International,Enterprise,1579.31,1487.03,0.29,2,2.0,2,578.95,1.1
105945,Category_15,West,Corporate,726.31,-326.14,0.35,18,3.6,5,592.43,1.13
105946,Category_12,Central,Corporate,399.93,321.47,0.05,18,3.2,9,130.82,1.02
105947,Category_16,East,Corporate,3275.5,1273.96,0.44,14,4.3,2,708.68,0.92
105948,Category_11,East,Consumer,1232.64,307.11,0.25,12,4.1,7,207.17,1.12
105949,Category_7,North-East,Enterprise,4175.5,870.69,0.4,12,1.5,4,395.89,1.05
105950,Category_25,North-East,Home Office,219.83,527.78,0.49,11,2.3,10,305.25,1.14
105951,Category_16,South,Government,349.39,-453.3,0.2,9,4.5,8,102.64,1.16
105952,Category_10,Central,Government,1236.92,1102.14,0.46,10,4.5,8,1061.35,0.99
105953,Category_22,International,Consumer,3578.25,362.15,0.43,15,4.4,2,505.23,1.01
105954,Category_18,North-East,Consumer,4633.51,273.14,0.44,15,4.5,12,836.79,1.17
105955,Category_16,Central,Consumer,1009.28,282.78,0.4,6,1.9,8,1747.1,0.84
105956,Category_1,International,Consumer,552.91,195.09,0.32,7,3.8,6,976.32,0.86
105957,Category_5,West,Government,3418.2,430.93,0.41,17,4.4,11,188.47,1.14
105958,Category_23,East,Enterprise,3085.35,992.43,0.27,13,3.6,9,683.74,1.16
105959,Category_7,East,SME,3996.71,1263.71,0.46,6,3.6,12,1365.66,1.19
105960,Category_18,North-East,Corporate,614.2,67.8,0.0,19,3.2,13,328.28,0.88
105961,Category_6,Central,Government,2528.04,-360.5,0.32,9,1.8,1,137.94,0.81
105962,Category_17,International,Home Office,4775.38,-395.5,0.28,19,1.1,2,1893.49,1.02
105963,Category_12,North-East,Consumer,491.47,843.18,0.43,9,3.9,10,516.02,1.11
105964,Category_12,North,Home Office,1600.48,-17.52,0.46,2,3.7,5,621.08,0.89
105965,Category_1,International,Corporate,306.13,328.19,0.47,8,3.9,1,119.34,0.95
105966,Category_2,Central,Government,1366.53,775.42,0.11,13,1.8,2,1330.09,0.86
105967,Category_21,West,Home Office,1692.15,292.23,0.09,11,1.9,14,252.27,0.99
105968,Category_18,West,Government,2820.35,1144.41,0.43,14,4.1,4,781.32,1.13
105969,Category_14,West,Home Office,3484.33,-227.92,0.25,17,2.2,5,197.64,0.91
105970,Category_10,North,Government,865.8,359.07,0.11,2,4.4,13,74.46,1.09
105971,Category_14,South,Home Office,292.25,-453.02,0.44,15,3.3,11,920.74,1.04
105972,Category_3,North-East,Corporate,556.4,572.87,0.34,5,4.5,14,1051.53,0.98
105973,Category_25,North,Consumer,475.92,495.2,0.4,5,3.8,8,1438.39,1.09
105974,Category_21,West,Enterprise,744.04,1179.43,0.22,11,1.8,3,1714.88,1.1
105975,Category_13,East,Enterprise,3157.34,181.43,0.0,6,1.8,13,337.45,0.88
105976,Category_19,International,Government,3457.64,541.35,0.37,2,2.8,1,1103.47,1.11
105977,Category_5,International,Consumer,4981.51,812.25,0.1,4,4.6,5,1449.82,0.91
105978,Category_19,Central,Home Office,417.31,-447.36,0.33,15,2.4,3,1054.81,0.91
105979,Category_5,North-East,Government,4727.78,1203.82,0.02,12,2.1,14,485.61,1.06
105980,Category_13,International,Government,772.07,-437.66,0.33,9,4.0,4,88.51,1.05
105981,Category_15,West,Government,2747.6,1471.41,0.45,15,4.2,7,356.16,1.1
105982,Category_6,North-East,Home Office,2191.49,-485.64,0.36,12,2.1,4,1134.96,1.11
105983,Category_12,East,Corporate,2779.58,1267.11,0.07,5,2.1,12,1231.72,0.85
105984,Category_16,North,Home Office,288.42,570.69,0.47,9,2.5,10,447.4,0.98
105985,Category_25,North,SME,3646.2,1286.78,0.19,3,1.5,2,1175.5,1.09
105986,Category_18,East,Enterprise,1684.22,498.05,0.48,12,4.9,5,402.07,1.11
105987,Category_15,International,Government,847.14,691.99,0.22,15,4.7,9,707.61,0.9
105988,Category_16,West,Government,1125.28,1122.39,0.27,5,2.2,13,639.29,1.16
105989,Category_14,North-East,Corporate,2232.32,-87.47,0.11,12,2.2,4,1609.59,1.19
105990,Category_16,North,SME,973.52,710.03,0.37,8,3.8,10,460.83,0.96
105991,Category_3,North,Corporate,2631.71,531.12,0.26,12,4.2,9,582.43,0.94
105992,Category_22,East,Consumer,1659.39,1286.61,0.26,3,3.4,3,1858.55,1.11
105993,Category_2,South,SME,3394.05,-482.47,0.41,1,1.2,13,1338.03,1.12
105994,Category_24,South,Corporate,4194.14,1098.16,0.37,5,4.3,13,1063.13,0.81
105995,Category_10,Central,Home Office,4239.72,-443.71,0.32,8,1.8,12,1331.29,1.04
105996,Category_14,West,Corporate,2110.69,469.15,0.18,6,2.9,1,1094.63,1.0
105997,Category_23,North-East,Corporate,1495.84,1442.64,0.13,6,4.6,9,1943.45,0.97
105998,Category_17,North,Home Office,2647.65,581.95,0.02,2,2.6,14,611.44,0.85
105999,Category_21,North,SME,4180.2,400.33,0.14,18,5.0,8,90.69,1.06
106000,Category_21,East,Enterprise,2187.72,521.25,0.01,7,2.8,8,1759.5,0.82
106001,Category_17,North,Home Office,2817.04,955.04,0.04,16,4.4,7,606.06,1.09
106002,Category_22,Central,SME,3884.0,565.93,0.46,17,4.3,12,666.11,1.19
106003,Category_18,East,SME,3012.52,-498.25,0.05,11,3.7,12,1462.21,1.09
106004,Category_3,South,Government,3738.26,686.17,0.02,1,1.3,14,1863.43,0.92
106005,Category_21,West,SME,691.99,805.38,0.29,6,1.0,9,492.34,1.09
106006,Category_15,Central,Home Office,4752.35,795.27,0.04,16,2.9,3,1480.4,1.1
106007,Category_12,International,Home Office,3589.8,520.5,0.15,12,1.5,1,432.15,0.93
106008,Category_16,North,Enterprise,2615.32,663.48,0.32,11,2.0,11,1526.4,1.15
106009,Category_6,West,Home Office,1430.74,1139.28,0.49,6,3.9,11,608.53,1.01
106010,Category_14,International,Consumer,1698.04,581.15,0.38,9,3.8,10,1099.06,1.09
106011,Category_18,North-East,Enterprise,3687.14,1339.79,0.44,3,4.8,14,968.66,1.14
106012,Category_20,East,Home Office,3396.1,696.12,0.38,10,3.3,1,1822.11,0.96
106013,Category_3,International,SME,4718.51,811.28,0.1,10,4.5,13,409.62,1.13
106014,Category_17,International,SME,4454.14,-450.94,0.1,3,3.4,12,575.94,1.16
106015,Category_20,Central,Enterprise,1483.1,900.37,0.01,14,2.8,13,1635.08,1.04
106016,Category_6,North-East,Consumer,4277.75,-217.04,0.24,5,2.1,14,927.07,0.92
106017,Category_7,South,Corporate,4579.47,1401.5,0.39,9,4.2,1,312.76,1.01
106018,Category_6,South,Home Office,3664.95,230.25,0.25,2,2.5,4,1507.21,0.94
106019,Category_12,North-East,Government,3403.5,13.0,0.15,15,1.5,1,573.57,1.01
106020,Category_17,International,Corporate,3906.33,1480.83,0.03,9,4.6,5,1448.98,0.98
106021,Category_21,East,Corporate,1350.83,1377.28,0.43,15,1.8,11,170.68,1.0
106022,Category_21,East,Government,2470.92,383.54,0.04,16,1.4,4,899.96,1.14
106023,Category_6,North,Corporate,866.39,1269.32,0.48,9,1.4,11,1965.1,0.88
106024,Category_15,North,Home Office,1929.77,24.73,0.19,7,3.4,5,1910.73,1.14
106025,Category_5,East,Consumer,1167.55,-487.87,0.2,6,4.7,1,319.41,0.93
106026,Category_25,West,Government,1922.06,913.64,0.03,13,2.5,1,1553.35,0.98
106027,Category_22,East,Corporate,3311.93,-162.91,0.42,9,3.2,8,1142.0,0.98
106028,Category_15,International,SME,4125.89,-393.46,0.21,16,4.1,14,1108.04,1.01
106029,Category_11,East,Corporate,4420.71,477.96,0.22,15,4.8,5,1765.38,0.91
106030,Category_9,South,Government,245.2,793.87,0.29,10,1.1,1,1170.84,0.82
106031,Category_4,West,Home Office,4021.06,648.44,0.49,15,2.7,11,344.9,1.11
106032,Category_3,International,Home Office,2191.0,918.48,0.14,5,2.5,4,1174.58,0.85
106033,Category_13,South,Enterprise,2901.84,1256.66,0.19,9,2.3,1,720.85,0.8
106034,Category_6,West,SME,1266.12,996.74,0.4,14,1.6,7,1392.86,1.13
106035,Category_1,International,Government,4975.2,279.48,0.42,13,2.7,2,793.17,0.92
106036,Category_10,North-East,Government,1983.4,800.47,0.23,3,4.9,6,1641.52,0.81
106037,Category_5,North-East,Home Office,793.93,1141.51,0.21,2,3.5,12,1203.25,0.89
106038,Category_2,International,Corporate,3199.19,1294.29,0.28,13,2.4,8,1207.64,1.07
106039,Category_22,East,Corporate,4860.79,-26.35,0.17,12,4.7,3,1491.64,1.13
106040,Category_19,Central,Home Office,884.87,-301.33,0.42,3,4.8,12,56.24,1.04
106041,Category_16,North-East,Home Office,2179.44,1125.7,0.09,15,1.4,7,897.66,0.83
106042,Category_9,South,Government,3795.42,471.11,0.3,19,4.2,6,291.63,1.07
106043,Category_18,North-East,SME,1566.31,939.17,0.03,3,3.9,7,1857.09,1.05
106044,Category_17,East,Enterprise,1782.06,815.23,0.22,6,4.1,10,817.32,1.09
106045,Category_7,North-East,Home Office,245.75,331.95,0.3,13,2.8,9,945.34,1.1
106046,Category_21,North,Government,3407.51,446.42,0.22,1,4.3,2,924.57,1.11
106047,Category_17,West,Enterprise,2628.52,1448.78,0.32,10,3.9,12,1670.71,0.89
106048,Category_21,Central,Consumer,4332.44,545.27,0.03,13,1.9,5,460.47,0.88
106049,Category_20,East,Corporate,3357.18,-331.23,0.09,19,4.7,3,1127.84,0.92
106050,Category_1,South,Enterprise,3463.67,736.95,0.12,10,2.1,6,1253.52,1.18
106051,Category_8,West,Consumer,3141.76,424.25,0.08,12,4.4,13,182.43,1.09
106052,Category_20,North,SME,4765.71,995.49,0.39,13,3.3,1,1748.73,1.07
106053,Category_10,North,SME,1116.48,650.07,0.33,3,4.9,4,1242.26,0.83
106054,Category_23,North,Consumer,2323.6,674.52,0.43,13,2.4,10,1210.88,0.9
106055,Category_6,North-East,Enterprise,1274.09,-480.59,0.41,1,4.7,12,457.5,1.08
106056,Category_9,Central,Consumer,4639.7,247.03,0.27,13,2.0,8,762.8,0.93
106057,Category_1,North,SME,3332.18,960.4,0.12,1,2.6,14,1180.08,1.14
106058,Category_10,East,Government,3322.94,712.48,0.37,15,3.3,13,757.58,0.88
106059,Category_25,South,Corporate,2629.11,529.22,0.22,6,3.7,5,1097.74,1.09
106060,Category_24,North,Enterprise,683.43,1182.05,0.35,4,3.6,10,1298.93,0.86
106061,Category_12,North-East,Home Office,464.24,-211.81,0.41,11,4.9,1,692.36,1.01
106062,Category_11,International,Consumer,1874.31,19.75,0.15,15,2.5,8,1302.54,0.88
106063,Category_5,North-East,Corporate,1918.49,1167.76,0.28,19,2.0,14,1980.18,0.89
106064,Category_19,North,Corporate,3007.74,1170.52,0.25,5,2.1,2,1309.37,1.08
106065,Category_10,East,SME,2638.09,-166.85,0.46,11,3.2,11,1321.89,1.06
106066,Category_18,International,Corporate,3488.99,598.11,0.32,14,2.0,5,101.84,1.1
106067,Category_9,North,Corporate,2104.44,1492.91,0.08,10,1.2,11,212.48,0.81
106068,Category_3,International,Corporate,4103.57,588.08,0.38,3,4.8,7,379.37,1.02
106069,Category_4,North,Enterprise,3427.95,1230.56,0.44,13,2.5,14,128.49,0.8
106070,Category_22,East,Government,2043.76,1140.4,0.48,18,4.6,5,1512.87,1.01
106071,Category_21,International,Consumer,328.53,474.29,0.19,14,1.6,6,944.22,1.16
106072,Category_6,South,Government,363.12,1360.06,0.05,8,4.1,3,1109.31,1.1
106073,Category_2,South,Enterprise,3411.37,749.54,0.21,15,4.5,6,1003.46,0.84
106074,Category_5,South,Government,1912.84,-248.74,0.2,19,1.6,6,174.98,0.93
106075,Category_20,East,Consumer,4840.8,677.3,0.21,4,3.9,4,328.84,1.1
106076,Category_13,Central,Corporate,2534.42,-411.07,0.11,16,2.5,9,1492.02,0.92
106077,Category_1,South,Home Office,421.88,405.46,0.31,9,3.3,11,871.14,0.82
106078,Category_14,North,Government,1931.05,584.91,0.35,14,1.2,12,620.95,0.9
106079,Category_20,East,SME,2932.88,319.81,0.3,5,1.8,7,1885.72,0.99
106080,Category_11,South,Government,1732.73,1255.52,0.41,8,3.3,11,1233.6,0.98
106081,Category_2,Central,SME,2392.72,-345.76,0.48,7,3.9,13,1295.57,1.19
106082,Category_15,Central,Enterprise,1368.83,979.5,0.28,10,4.7,6,1049.05,1.03
106083,Category_7,East,Home Office,1700.37,1228.44,0.16,1,4.3,8,1645.33,1.09
106084,Category_23,North,Consumer,3192.36,965.8,0.15,8,4.3,6,1545.38,0.88
106085,Category_5,East,Corporate,2440.19,322.82,0.32,15,1.7,1,998.51,0.92
106086,Category_12,East,Government,118.6,-23.83,0.2,12,4.9,8,1432.47,0.94
106087,Category_17,East,Government,4250.09,643.52,0.45,10,2.0,9,985.03,0.93
106088,Category_16,West,SME,1057.26,-402.05,0.21,3,1.2,12,822.8,1.08
106089,Category_17,North-East,Enterprise,2508.02,842.37,0.32,7,2.6,3,1191.09,1.2
106090,Category_7,South,Home Office,877.4,-207.6,0.35,14,4.9,5,1790.31,0.86
106091,Category_1,East,SME,4784.06,800.8,0.2,15,3.6,5,1499.74,0.91
106092,Category_2,North-East,Corporate,4259.7,1026.87,0.19,7,3.7,3,782.01,0.84
106093,Category_20,West,Home Office,2591.75,23.87,0.26,7,4.8,13,753.7,1.06
106094,Category_5,Central,Home Office,758.01,543.19,0.18,13,3.8,14,238.54,0.98
106095,Category_1,Central,Home Office,1540.29,-66.41,0.2,8,1.5,13,1356.73,0.93
106096,Category_13,East,Consumer,2818.22,151.11,0.04,15,3.3,9,1282.98,0.93
106097,Category_1,North-East,Consumer,1163.64,1046.01,0.12,5,5.0,10,1731.82,0.82
106098,Category_19,South,Government,624.88,1106.99,0.45,14,3.9,10,243.33,0.82
106099,Category_1,International,Home Office,821.78,1465.76,0.44,2,1.5,7,1559.71,1.16
106100,Category_3,West,SME,1308.87,760.02,0.08,17,4.2,3,1787.38,1.13
106101,Category_5,North-East,Enterprise,4792.37,367.15,0.1,7,4.2,9,1672.81,1.13
106102,Category_19,International,Enterprise,2285.95,859.07,0.11,17,3.7,14,534.06,1.04
106103,Category_12,South,Corporate,2941.47,-6.1,0.09,18,3.2,14,1168.74,0.93
106104,Category_8,North-East,Home Office,2555.27,65.04,0.49,9,2.7,3,1309.17,1.02
106105,Category_5,North,Consumer,3257.6,-257.69,0.2,15,2.6,2,1945.65,1.15
106106,Category_15,East,Enterprise,3002.57,897.42,0.31,9,5.0,12,1561.72,0.88
106107,Category_11,West,Consumer,199.66,-474.02,0.07,12,1.1,10,962.54,1.2
106108,Category_15,South,SME,3915.6,1304.87,0.33,18,1.0,8,1797.26,0.94
106109,Category_5,Central,Enterprise,4518.61,-232.64,0.0,6,4.8,6,1986.03,1.14
106110,Category_6,East,SME,691.65,900.79,0.36,4,4.5,11,1156.75,0.96
106111,Category_4,South,Consumer,4358.13,1494.95,0.41,9,3.9,6,1243.82,1.1
106112,Category_5,East,Consumer,4681.38,142.0,0.08,3,5.0,11,1621.94,1.07
106113,Category_13,East,Enterprise,2789.81,-166.31,0.03,5,1.1,5,1716.85,0.88
106114,Category_22,East,Consumer,3455.02,-417.11,0.02,16,1.6,11,52.01,1.11
106115,Category_12,International,Home Office,1396.02,-126.12,0.06,11,1.1,10,1934.33,1.16
106116,Category_6,West,Consumer,4323.63,500.02,0.41,12,2.5,8,1117.4,1.07
106117,Category_5,North,Government,925.31,-69.06,0.03,16,1.3,8,447.3,0.96
106118,Category_10,Central,Home Office,4526.06,1399.55,0.45,4,2.1,2,1525.05,0.84
106119,Category_6,Central,Enterprise,2587.81,-114.21,0.16,15,1.7,5,1152.17,1.01
106120,Category_9,North-East,Corporate,1076.83,475.16,0.23,11,4.0,7,1214.78,1.11
106121,Category_24,South,Enterprise,329.25,607.15,0.22,15,3.9,9,985.99,0.98
106122,Category_20,North,Consumer,1500.39,-292.92,0.33,11,2.8,12,286.66,1.19
106123,Category_18,North,Government,4693.04,373.79,0.18,4,1.8,5,1837.34,0.92
106124,Category_4,Central,SME,2040.84,-448.72,0.39,3,3.5,1,106.69,0.81
106125,Category_13,Central,Home Office,3449.12,17.57,0.24,19,4.7,11,1035.81,0.9
106126,Category_22,East,SME,1119.32,-292.83,0.18,14,2.6,12,1284.43,1.04
106127,Category_23,North,Consumer,4398.11,224.57,0.28,4,3.4,14,1069.38,1.15
106128,Category_4,East,Government,1436.99,-78.99,0.07,3,4.8,14,649.95,0.89
106129,Category_13,South,Home Office,3569.59,1321.44,0.46,10,3.4,14,313.35,1.04
106130,Category_11,North,Enterprise,3863.09,-467.08,0.12,13,1.7,6,834.58,0.93
106131,Category_11,Central,Corporate,4775.62,-15.04,0.38,16,4.2,14,505.49,1.1
106132,Category_19,East,Consumer,1726.06,388.46,0.02,5,2.9,8,684.54,1.16
106133,Category_1,Central,Corporate,4354.78,259.08,0.13,8,3.8,7,185.23,0.87
106134,Category_14,East,Corporate,2730.44,894.92,0.2,11,3.6,9,141.77,1.19
106135,Category_13,North-East,Home Office,4678.52,-69.19,0.23,2,3.3,11,1477.88,0.95
106136,Category_7,International,Consumer,1478.57,627.62,0.18,3,2.0,9,1810.48,0.82
106137,Category_1,South,Consumer,1261.29,-400.54,0.44,2,4.7,14,772.62,1.07
106138,Category_13,East,Enterprise,2566.96,1220.93,0.34,2,4.6,10,78.24,0.99
106139,Category_24,North,Corporate,4340.1,1208.36,0.32,19,2.9,6,1482.7,0.97
106140,Category_5,South,Government,4575.36,-69.81,0.02,16,4.3,11,1126.98,0.9
106141,Category_8,East,Enterprise,3456.29,26.77,0.19,9,4.6,7,1442.51,1.08
106142,Category_14,North-East,SME,3410.9,473.39,0.07,6,1.5,4,1710.59,1.09
106143,Category_2,International,Home Office,2207.16,850.08,0.31,10,3.4,12,1536.71,0.96
106144,Category_19,South,SME,1965.96,1057.0,0.04,6,3.3,1,345.02,0.92
106145,Category_4,North-East,Consumer,926.82,677.75,0.4,2,1.6,5,627.51,1.14
106146,Category_2,West,SME,1305.93,1316.89,0.25,4,3.7,13,1605.87,0.87
106147,Category_4,North,Corporate,831.81,928.18,0.41,8,3.0,2,693.14,0.89
106148,Category_6,International,Home Office,3434.47,1386.55,0.37,17,1.2,5,845.93,1.18
106149,Category_23,West,Enterprise,3836.72,1040.37,0.43,18,4.1,9,1315.2,1.01
106150,Category_22,Central,SME,1758.82,1498.73,0.16,10,2.4,6,1845.84,1.03
106151,Category_23,West,Corporate,2657.75,931.74,0.06,4,2.7,7,953.99,0.97
106152,Category_18,Central,Corporate,427.44,-411.23,0.47,18,2.2,7,135.43,0.96
106153,Category_1,West,Consumer,1974.95,1301.69,0.13,3,1.7,7,196.08,1.08
106154,Category_13,West,Corporate,3770.08,70.54,0.43,5,1.5,10,478.38,1.01
106155,Category_15,North-East,Home Office,1313.97,380.47,0.14,9,4.6,2,718.66,0.91
106156,Category_9,East,Home Office,3077.31,482.66,0.29,2,1.7,11,1779.28,0.88
106157,Category_23,South,Consumer,3045.93,598.54,0.35,3,3.7,14,207.1,1.15
106158,Category_2,Central,SME,4357.18,594.59,0.32,12,1.0,1,1677.59,1.05
106159,Category_14,West,Home Office,1501.49,770.37,0.34,2,2.5,8,1987.64,1.06
106160,Category_23,Central,Government,1696.76,498.81,0.42,4,2.0,10,1730.38,1.08
106161,Category_4,International,SME,1794.15,424.24,0.0,19,2.7,10,469.91,1.15
106162,Category_19,Central,Corporate,2342.82,855.88,0.17,17,4.0,8,1694.49,0.96
106163,Category_20,North-East,Consumer,4351.64,1142.28,0.16,9,4.3,9,745.98,0.84
106164,Category_5,International,Consumer,1476.16,654.6,0.22,1,2.4,1,1375.31,0.95
106165,Category_9,West,Home Office,3780.59,-3.0,0.49,2,3.7,8,1668.75,0.99
106166,Category_20,International,Corporate,1279.3,-385.23,0.32,19,4.6,6,630.74,1.13
106167,Category_25,North,Enterprise,4653.05,928.61,0.14,8,4.0,6,900.65,1.07
106168,Category_20,North-East,Government,3641.79,1405.38,0.3,15,1.9,4,1388.8,1.19
106169,Category_17,North,Government,3753.37,937.06,0.48,1,4.1,3,739.8,0.92
106170,Category_16,North-East,Enterprise,3729.38,-81.71,0.27,13,1.7,9,1128.49,1.09
106171,Category_17,North,Government,1643.99,706.96,0.32,17,1.9,13,545.39,0.86
106172,Category_20,North-East,SME,287.73,488.69,0.15,7,1.7,9,575.97,1.05
106173,Category_20,North,Corporate,2796.7,-174.47,0.04,18,4.0,5,402.34,1.02
106174,Category_7,North,Home Office,2711.58,1352.13,0.27,1,2.3,9,1911.93,0.89
106175,Category_1,North-East,Home Office,1699.96,-205.23,0.24,17,2.2,6,627.98,1.0
106176,Category_12,South,Consumer,334.52,-427.27,0.05,15,1.9,10,1354.01,0.89
106177,Category_21,South,Government,2446.24,32.33,0.16,16,2.2,2,788.1,0.92
106178,Category_24,West,Corporate,1717.85,-179.7,0.21,11,3.8,10,277.61,1.18
106179,Category_24,North-East,Home Office,2344.75,1137.15,0.47,16,4.3,5,1697.29,1.0
106180,Category_23,South,SME,1783.13,-80.71,0.15,1,3.6,3,458.19,0.97
106181,Category_20,North-East,Home Office,1737.66,1444.05,0.15,9,2.6,12,1909.02,1.06
106182,Category_23,North-East,Enterprise,748.35,59.94,0.28,3,4.9,6,324.9,1.15
106183,Category_17,South,Enterprise,3646.36,1209.2,0.49,2,3.4,2,1072.11,1.02
106184,Category_15,North-East,Corporate,943.11,994.29,0.44,7,4.9,10,62.2,1.18
106185,Category_6,Central,Government,877.69,626.58,0.12,5,1.8,4,1904.45,0.88
106186,Category_13,West,Home Office,4433.96,1308.86,0.45,8,2.6,7,359.56,1.06
106187,Category_23,East,Consumer,888.05,332.48,0.33,16,2.8,6,735.19,0.89
106188,Category_12,North-East,Corporate,203.98,1165.22,0.23,3,4.6,14,53.19,1.03
106189,Category_3,North-East,Corporate,3216.46,1426.27,0.49,14,3.0,3,1287.84,1.05
106190,Category_8,North-East,Corporate,3500.18,-230.79,0.47,12,2.7,5,1996.99,1.0
106191,Category_24,International,Government,4421.94,1069.24,0.49,14,3.2,11,1884.6,1.08
106192,Category_24,North-East,Enterprise,3665.05,123.26,0.28,19,1.2,1,1781.75,1.01
106193,Category_16,West,Home Office,1676.21,422.7,0.37,12,2.3,11,836.88,0.89
106194,Category_15,North-East,Home Office,2550.11,557.8,0.29,10,3.9,10,361.73,1.09
106195,Category_21,South,Enterprise,298.67,-153.28,0.16,18,4.3,5,1785.66,0.92
106196,Category_7,North-East,Consumer,3814.38,1186.53,0.26,5,2.0,12,806.58,1.16
106197,Category_16,Central,Government,3223.54,508.82,0.44,5,3.6,7,980.51,1.14
106198,Category_21,South,Consumer,3635.84,1079.06,0.37,3,4.0,14,1788.16,0.97
106199,Category_24,East,Home Office,428.26,-55.61,0.36,3,1.2,7,1944.3,0.83
106200,Category_25,North-East,Corporate,998.16,-223.44,0.25,10,2.3,1,319.13,1.0
106201,Category_11,North-East,Home Office,4661.23,-99.03,0.04,2,3.9,12,538.89,1.1
106202,Category_4,International,Government,1332.01,896.92,0.46,10,2.5,14,1895.04,0.82
106203,Category_16,North,Consumer,2379.7,1470.34,0.28,12,4.0,14,1113.1,1.18
106204,Category_4,East,Consumer,2200.36,-426.61,0.01,10,2.7,10,914.57,1.03
106205,Category_23,South,Government,3450.41,508.05,0.33,2,2.8,12,815.25,0.83
106206,Category_23,South,Home Office,1802.56,296.9,0.38,8,2.7,9,1972.86,1.03
106207,Category_11,East,Home Office,1398.02,-81.6,0.44,18,4.7,1,1722.75,1.19
106208,Category_24,West,SME,2335.92,1185.74,0.31,6,1.5,8,129.45,0.91
106209,Category_16,East,Home Office,4174.28,-269.53,0.35,8,1.2,9,66.59,1.13
106210,Category_16,Central,Enterprise,4633.23,1125.85,0.32,19,4.9,3,412.82,1.04
106211,Category_7,Central,Enterprise,3408.7,1240.4,0.44,9,4.7,8,1085.39,1.1
106212,Category_23,West,SME,3803.81,1009.61,0.05,19,2.3,2,183.66,1.15
106213,Category_6,West,Government,2278.21,897.4,0.16,1,2.1,4,523.36,0.95
106214,Category_22,International,SME,4697.05,-65.55,0.06,1,2.7,14,983.46,1.18
106215,Category_10,West,Home Office,2471.52,-337.5,0.01,7,3.7,3,528.31,0.89
106216,Category_19,International,Corporate,764.6,897.28,0.45,13,1.6,3,117.85,1.01
106217,Category_20,East,Corporate,2007.6,144.23,0.14,4,5.0,14,1675.52,1.15
106218,Category_15,East,Enterprise,2820.56,1443.44,0.42,10,1.9,2,968.11,0.82
106219,Category_4,Central,Government,729.68,1059.64,0.3,16,3.8,7,218.51,0.83
106220,Category_25,North-East,SME,2777.55,-470.09,0.26,9,3.2,12,895.38,1.05
106221,Category_6,East,Consumer,1526.98,-417.46,0.36,19,1.8,12,1363.83,1.09
106222,Category_19,South,SME,2102.62,-240.76,0.46,13,4.2,7,534.57,0.86
106223,Category_20,International,Government,2341.43,1331.48,0.5,3,4.1,8,87.51,1.01
106224,Category_22,West,Home Office,4501.79,1347.1,0.4,19,4.9,2,731.81,1.06
106225,Category_12,North,Consumer,3747.13,815.49,0.28,14,2.4,2,121.69,0.83
106226,Category_6,North,Home Office,3367.25,929.1,0.26,16,2.7,12,1248.12,0.84
106227,Category_13,West,Home Office,2577.64,-52.58,0.4,11,3.8,9,1481.74,0.95
106228,Category_5,International,SME,1762.92,831.55,0.33,11,2.4,5,418.05,0.95
106229,Category_14,West,SME,1526.8,76.44,0.03,13,4.3,3,419.18,0.84
106230,Category_14,East,Government,1915.44,1305.76,0.4,2,5.0,12,844.48,0.95
106231,Category_17,International,Home Office,3119.18,1060.73,0.05,16,2.9,9,686.4,1.08
106232,Category_22,South,Consumer,3709.37,-281.75,0.26,7,2.9,13,1031.11,1.03
106233,Category_4,Central,SME,2021.27,-306.47,0.25,17,4.3,12,1190.04,0.84
106234,Category_8,Central,Enterprise,1135.33,942.2,0.44,2,1.5,13,254.48,1.17
106235,Category_1,North-East,Home Office,1272.02,1058.16,0.35,14,3.0,14,864.25,1.18
106236,Category_12,South,Corporate,1401.92,760.68,0.45,19,3.8,8,147.0,0.85
106237,Category_13,International,Home Office,2645.88,1126.62,0.44,4,3.3,11,1855.36,1.09
106238,Category_21,North-East,Consumer,3906.82,566.67,0.05,15,1.7,1,1329.98,1.01
106239,Category_20,East,Consumer,883.29,1094.08,0.23,1,4.5,3,1437.98,0.9
106240,Category_5,International,SME,2055.3,-421.32,0.11,14,1.3,10,1258.63,1.2
106241,Category_25,North,SME,4002.44,255.88,0.24,9,1.7,14,1028.27,1.05
106242,Category_7,West,Corporate,1429.39,1157.28,0.16,6,2.8,4,1942.91,0.95
106243,Category_3,North-East,Enterprise,4067.27,92.19,0.46,11,2.1,8,1883.19,0.9
106244,Category_19,East,Home Office,2024.83,714.2,0.05,16,2.5,14,1203.47,0.89
106245,Category_7,International,Government,3478.28,-81.49,0.33,3,3.0,5,373.07,1.08
106246,Category_17,North,Enterprise,2423.64,-294.64,0.23,4,3.9,9,738.66,1.15
106247,Category_13,East,Corporate,382.98,699.04,0.07,8,1.9,3,1667.19,0.82
106248,Category_24,East,SME,404.81,-414.54,0.13,13,3.0,13,833.45,0.84
106249,Category_19,West,Home Office,1979.47,1156.81,0.31,8,1.9,3,1903.69,1.19
106250,Category_13,International,Home Office,4222.88,92.53,0.26,16,4.1,12,670.59,0.99
106251,Category_8,International,Enterprise,1070.5,949.03,0.25,3,2.7,8,1132.85,1.05
